"","tmt.tree.id","tmt.obs.id","database.code","tree.id","tmt.plot.id","plot.id","tmt.census.id","census.id","census.date","census.n","species.id","tmt.species.id","func.type","subplot.id","tree.coord.x","tree.coord.y","azimuth","dist.centre","d","pom","height","agb","ba","n.plot","g.plot","n.ha","tree.status","mode.death","mode.death.other","canopy.position","liana.infe","multistem","qc.pom.change","qc.repeat.dead","qc.backlife","qc.missing.d","species.cor","genus.cor","family.cor"
"3004","UKR.1.23077","UKR.1.23077.3","UKR",23077,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,23,808.280062078056,383.454417187449,NA,NA,108,130,NA,NA,9156.24,1,9156.24,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3005","UKR.1.23083","UKR.1.23083.4","UKR",23083,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,23,806.773505263554,371.807546522374,NA,NA,103,130,NA,NA,8328.065,1,8328.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3006","UKR.1.23088","UKR.1.23088.4","UKR",23088,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,23,817.580147034436,383.14182072811,NA,NA,112,130,NA,NA,9847.04,1,9847.04,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3007","UKR.1.23139","UKR.1.23139.4","UKR",23139,"UKR.1",1,"UKR.1.4","1.4",2015,4,3,"UKR.3",NA,23,775.125792397375,362.68461429104,NA,NA,117.5,130,NA,NA,10837.90625,1,10837.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"3008","UKR.1.23144","UKR.1.23144.4","UKR",23144,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,23,778.622863730265,369.354757096076,NA,NA,101,130,NA,NA,8007.785,1,8007.785,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3009","UKR.1.24002","UKR.1.24002.4","UKR",24002,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,765.79989516499,408.344476018618,NA,NA,99,130,NA,NA,7693.785,1,7693.785,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3010","UKR.1.24002","UKR.1.24002.3","UKR",24002,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,765.79989516499,408.344476018618,NA,NA,101,130,NA,NA,8007.785,1,8007.785,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3011","UKR.1.24003","UKR.1.24003.4","UKR",24003,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,758.33026025396,412.679139400104,NA,NA,126,130,NA,NA,12462.66,1,12462.66,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3012","UKR.1.24003","UKR.1.24003.2","UKR",24003,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,758.33026025396,412.679139400104,NA,NA,101.5,130,NA,NA,8087.26625,1,8087.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3013","UKR.1.24003","UKR.1.24003.3","UKR",24003,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,758.33026025396,412.679139400104,NA,NA,112.5,130,NA,NA,9935.15625,1,9935.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3014","UKR.1.24005","UKR.1.24005.1","UKR",24005,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,761.675306053014,406.131059087699,NA,NA,532.5,130,NA,NA,222591.65625,1,222591.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3015","UKR.1.24005","UKR.1.24005.4","UKR",24005,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,761.675306053014,406.131059087699,NA,NA,615.5,130,NA,NA,297389.59625,1,297389.59625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3016","UKR.1.24005","UKR.1.24005.3","UKR",24005,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,761.675306053014,406.131059087699,NA,NA,583.5,130,NA,NA,267270.71625,1,267270.71625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3017","UKR.1.24005","UKR.1.24005.2","UKR",24005,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,761.675306053014,406.131059087699,NA,NA,553,130,NA,NA,240060.065,1,240060.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3018","UKR.1.24006","UKR.1.24006.3","UKR",24006,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,769.50459044468,398.79963640798,NA,NA,677,130,NA,NA,359788.265,1,359788.265,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3019","UKR.1.24006","UKR.1.24006.1","UKR",24006,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,769.50459044468,398.79963640798,NA,NA,646.5,130,NA,NA,328100.36625,1,328100.36625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3020","UKR.1.24006","UKR.1.24006.2","UKR",24006,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,769.50459044468,398.79963640798,NA,NA,668.5,130,NA,NA,350810.41625,1,350810.41625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3021","UKR.1.24006","UKR.1.24006.4","UKR",24006,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,769.50459044468,398.79963640798,NA,NA,679.5,130,NA,NA,362450.39625,1,362450.39625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3022","UKR.1.24007","UKR.1.24007.2","UKR",24007,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,768.868538115799,395.368298366926,NA,NA,116.5,130,NA,NA,10654.21625,1,10654.21625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3023","UKR.1.24007","UKR.1.24007.4","UKR",24007,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,768.868538115799,395.368298366926,NA,NA,142.5,130,NA,NA,15940.40625,1,15940.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3024","UKR.1.24007","UKR.1.24007.1","UKR",24007,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,768.868538115799,395.368298366926,NA,NA,110,130,NA,NA,9498.5,1,9498.5,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3025","UKR.1.24007","UKR.1.24007.3","UKR",24007,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,768.868538115799,395.368298366926,NA,NA,115,130,NA,NA,10381.625,1,10381.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3026","UKR.1.24008","UKR.1.24008.3","UKR",24008,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,768.460295804265,393.614660405207,NA,NA,0,NA,NA,0,0,0,0,0,1,"1f",NA,NA,NA,NA,0,1,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3027","UKR.1.24008","UKR.1.24008.2","UKR",24008,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,768.460295804265,393.614660405207,NA,NA,769.5,130,NA,NA,464822.24625,1,464822.24625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3028","UKR.1.24008","UKR.1.24008.1","UKR",24008,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,768.460295804265,393.614660405207,NA,NA,746.5,130,NA,NA,437450.86625,1,437450.86625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3029","UKR.1.24009","UKR.1.24009.2","UKR",24009,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,765.064299297985,390.996037292679,NA,NA,145.5,130,NA,NA,16618.64625,1,16618.64625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3030","UKR.1.24009","UKR.1.24009.1","UKR",24009,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,765.064299297985,390.996037292679,NA,NA,141.5,130,NA,NA,15717.46625,1,15717.46625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3031","UKR.1.24009","UKR.1.24009.4","UKR",24009,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,765.064299297985,390.996037292679,NA,NA,180.5,130,NA,NA,25575.49625,1,25575.49625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3032","UKR.1.24009","UKR.1.24009.3","UKR",24009,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,765.064299297985,390.996037292679,NA,NA,149.5,130,NA,NA,17544.94625,1,17544.94625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3033","UKR.1.24011","UKR.1.24011.3","UKR",24011,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,769.749203889118,385.712354756379,NA,NA,170,130,NA,NA,22686.5,1,22686.5,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3034","UKR.1.24011","UKR.1.24011.1","UKR",24011,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,769.749203889118,385.712354756379,NA,NA,147.5,130,NA,NA,17078.65625,1,17078.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3035","UKR.1.24011","UKR.1.24011.2","UKR",24011,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,769.749203889118,385.712354756379,NA,NA,157,130,NA,NA,19349.465,1,19349.465,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3036","UKR.1.24011","UKR.1.24011.4","UKR",24011,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,769.749203889118,385.712354756379,NA,NA,0,NA,NA,0,0,0,0,0,1,"1s",NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3037","UKR.1.24013","UKR.1.24013.3","UKR",24013,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,763.634881456219,387.484745440659,NA,NA,101.5,130,NA,NA,8087.26625,1,8087.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3038","UKR.1.24013","UKR.1.24013.4","UKR",24013,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,763.634881456219,387.484745440659,NA,NA,101.5,130,NA,NA,8087.26625,1,8087.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3039","UKR.1.24014","UKR.1.24014.2","UKR",24014,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,762.307105910508,385.287041018789,NA,NA,163.5,130,NA,NA,20984.81625,1,20984.81625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3040","UKR.1.24014","UKR.1.24014.3","UKR",24014,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,762.307105910508,385.287041018789,NA,NA,173.5,130,NA,NA,23630.26625,1,23630.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3041","UKR.1.24014","UKR.1.24014.1","UKR",24014,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,762.307105910508,385.287041018789,NA,NA,159.5,130,NA,NA,19970.59625,1,19970.59625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3042","UKR.1.24014","UKR.1.24014.4","UKR",24014,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,762.307105910508,385.287041018789,NA,NA,192.5,130,NA,NA,29089.15625,1,29089.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3043","UKR.1.24016","UKR.1.24016.4","UKR",24016,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,767.795310765954,381.733302476141,NA,NA,100,130,NA,NA,7850,1,7850,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3044","UKR.1.24017","UKR.1.24017.2","UKR",24017,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,768.826296952219,381.641098991249,NA,NA,145,130,NA,NA,16504.625,1,16504.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3045","UKR.1.24017","UKR.1.24017.4","UKR",24017,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,768.826296952219,381.641098991249,NA,NA,175.5,130,NA,NA,24178.19625,1,24178.19625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3046","UKR.1.24017","UKR.1.24017.3","UKR",24017,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,768.826296952219,381.641098991249,NA,NA,161.5,130,NA,NA,20474.56625,1,20474.56625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3047","UKR.1.24017","UKR.1.24017.1","UKR",24017,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,768.826296952219,381.641098991249,NA,NA,138.5,130,NA,NA,15058.06625,1,15058.06625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3048","UKR.1.24018","UKR.1.24018.4","UKR",24018,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,769.976215153584,379.035040406304,NA,NA,135,130,NA,NA,14306.625,1,14306.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3049","UKR.1.24018","UKR.1.24018.1","UKR",24018,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,769.976215153584,379.035040406304,NA,NA,108.5,130,NA,NA,9241.21625,1,9241.21625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3050","UKR.1.24018","UKR.1.24018.2","UKR",24018,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,769.976215153584,379.035040406304,NA,NA,117,130,NA,NA,10745.865,1,10745.865,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3051","UKR.1.24018","UKR.1.24018.3","UKR",24018,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,769.976215153584,379.035040406304,NA,NA,125.5,130,NA,NA,12363.94625,1,12363.94625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3052","UKR.1.24020","UKR.1.24020.2","UKR",24020,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,764.814758729639,374.95279598362,NA,NA,1146,130,51,NA,1030953.06,1,1030953.06,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3053","UKR.1.24020","UKR.1.24020.1","UKR",24020,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,764.814758729639,374.95279598362,NA,NA,1114,130,50,NA,974181.86,1,974181.86,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3054","UKR.1.24020","UKR.1.24020.4","UKR",24020,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,764.814758729639,374.95279598362,NA,NA,1174,130,NA,NA,1081946.66,1,1081946.66,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3055","UKR.1.24020","UKR.1.24020.3","UKR",24020,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,764.814758729639,374.95279598362,NA,NA,1165,130,NA,NA,1065421.625,1,1065421.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3056","UKR.1.24021","UKR.1.24021.2","UKR",24021,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,761.63413771953,377.527612235713,NA,NA,912,130,NA,NA,652919.04,1,652919.04,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3057","UKR.1.24021","UKR.1.24021.3","UKR",24021,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,761.63413771953,377.527612235713,NA,NA,941,130,NA,NA,695102.585,1,695102.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3058","UKR.1.24021","UKR.1.24021.1","UKR",24021,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,761.63413771953,377.527612235713,NA,NA,878,130,NA,NA,605143.94,1,605143.94,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3059","UKR.1.24021","UKR.1.24021.4","UKR",24021,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,761.63413771953,377.527612235713,NA,NA,959,130,NA,NA,721949.585,1,721949.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3060","UKR.1.24022","UKR.1.24022.4","UKR",24022,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,767.272582972253,371.244461443118,NA,NA,702,130,NA,NA,386851.14,1,386851.14,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3061","UKR.1.24022","UKR.1.24022.2","UKR",24022,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,767.272582972253,371.244461443118,NA,NA,665,130,NA,NA,347146.625,1,347146.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3062","UKR.1.24022","UKR.1.24022.3","UKR",24022,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,767.272582972253,371.244461443118,NA,NA,672,130,NA,NA,354493.44,1,354493.44,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3063","UKR.1.24022","UKR.1.24022.1","UKR",24022,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,767.272582972253,371.244461443118,NA,NA,649,130,NA,NA,330642.785,1,330642.785,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3064","UKR.1.24023","UKR.1.24023.3","UKR",24023,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,761.30941895309,370.287053844233,NA,NA,626.5,130,NA,NA,308114.26625,1,308114.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3065","UKR.1.24023","UKR.1.24023.2","UKR",24023,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,761.30941895309,370.287053844233,NA,NA,572,130,NA,NA,256839.44,1,256839.44,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3066","UKR.1.24023","UKR.1.24023.4","UKR",24023,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,761.30941895309,370.287053844233,NA,NA,653.5,130,NA,NA,335243.86625,1,335243.86625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3067","UKR.1.24023","UKR.1.24023.1","UKR",24023,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,761.30941895309,370.287053844233,NA,NA,561,130,NA,NA,247055.985,1,247055.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3068","UKR.1.24024","UKR.1.24024.4","UKR",24024,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,765.207826269515,369.157090543664,NA,NA,116.5,130,NA,NA,10654.21625,1,10654.21625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3069","UKR.1.24024","UKR.1.24024.3","UKR",24024,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,765.207826269515,369.157090543664,NA,NA,115.5,130,NA,NA,10472.09625,1,10472.09625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3070","UKR.1.24024","UKR.1.24024.1","UKR",24024,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,765.207826269515,369.157090543664,NA,NA,105.5,130,NA,NA,8737.24625,1,8737.24625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3071","UKR.1.24024","UKR.1.24024.2","UKR",24024,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,765.207826269515,369.157090543664,NA,NA,116.5,130,NA,NA,10654.21625,1,10654.21625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3072","UKR.1.24026","UKR.1.24026.2","UKR",24026,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,755.393896198187,365.286940436657,NA,NA,146.5,130,NA,NA,16847.86625,1,16847.86625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3073","UKR.1.24026","UKR.1.24026.4","UKR",24026,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,755.393896198187,365.286940436657,NA,NA,174.5,130,NA,NA,23903.44625,1,23903.44625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3074","UKR.1.24026","UKR.1.24026.1","UKR",24026,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,755.393896198187,365.286940436657,NA,NA,142.5,130,NA,NA,15940.40625,1,15940.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3075","UKR.1.24026","UKR.1.24026.3","UKR",24026,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,755.393896198187,365.286940436657,NA,NA,155.5,130,NA,NA,18981.49625,1,18981.49625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3076","UKR.1.24027","UKR.1.24027.1","UKR",24027,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,753.349282644562,363.916932999635,NA,NA,321.5,130,27,NA,81139.36625,1,81139.36625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3077","UKR.1.24027","UKR.1.24027.4","UKR",24027,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,753.349282644562,363.916932999635,NA,NA,391.5,130,NA,NA,120318.71625,1,120318.71625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3078","UKR.1.24027","UKR.1.24027.3","UKR",24027,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,753.349282644562,363.916932999635,NA,NA,381,130,NA,NA,113951.385,1,113951.385,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3079","UKR.1.24027","UKR.1.24027.2","UKR",24027,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,753.349282644562,363.916932999635,NA,NA,347.5,130,29,NA,94793.65625,1,94793.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3080","UKR.1.24028","UKR.1.24028.2","UKR",24028,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,24,755.394570853143,370.142107297304,NA,NA,121,130,NA,NA,11493.185,1,11493.185,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3081","UKR.1.24028","UKR.1.24028.3","UKR",24028,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,755.394570853143,370.142107297304,NA,NA,124,130,NA,NA,12070.16,1,12070.16,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3082","UKR.1.24028","UKR.1.24028.4","UKR",24028,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,24,755.394570853143,370.142107297304,NA,NA,138.5,130,13.9,NA,15058.06625,1,15058.06625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3083","UKR.1.24028","UKR.1.24028.1","UKR",24028,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,24,755.394570853143,370.142107297304,NA,NA,118.5,130,NA,NA,11023.16625,1,11023.16625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"3084","UKR.1.24031","UKR.1.24031.3","UKR",24031,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,24,751.759847296437,373.778399864848,NA,NA,101.5,130,NA,NA,8087.26625,1,8087.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
